Date,Open,High,Low,Close,Volume,Adj Close
2012-10-15,13.50,13.50,13.50,13.50,000,13.50
2012-10-12,13.43,13.43,13.43,13.43,000,13.43
2012-10-11,13.45,13.45,13.45,13.45,000,13.45
2012-10-10,13.36,13.36,13.36,13.36,000,13.36
2012-10-09,13.43,13.43,13.43,13.43,000,13.43
2012-10-08,13.52,13.52,13.52,13.52,000,13.52
2012-10-05,13.57,13.57,13.57,13.57,000,13.57
2012-10-04,13.54,13.54,13.54,13.54,000,13.54
2012-10-03,13.47,13.47,13.47,13.47,000,13.47
2012-10-02,13.49,13.49,13.49,13.49,000,13.49
2012-10-01,13.49,13.49,13.49,13.49,000,13.49
2012-09-28,13.42,13.42,13.42,13.42,000,13.42
2012-09-27,13.44,13.44,13.44,13.44,000,13.44
2012-09-26,13.20,13.20,13.20,13.20,000,13.20
2012-09-25,13.30,13.30,13.30,13.30,000,13.30
2012-09-24,13.45,13.45,13.45,13.45,000,13.45
2012-09-21,13.42,13.42,13.42,13.42,000,13.42
2012-09-20,13.38,13.38,13.38,13.38,000,13.38
2012-09-19,13.49,13.49,13.49,13.49,000,13.49
2012-09-18,13.47,13.47,13.47,13.47,000,13.47
2012-09-17,13.53,13.53,13.53,13.53,000,13.53
2012-09-14,13.62,13.62,13.62,13.62,000,13.62
2012-09-13,13.40,13.40,13.40,13.40,000,13.40
2012-09-12,13.15,13.15,13.15,13.15,000,13.15
2012-09-11,13.05,13.05,13.05,13.05,000,13.05
2012-09-10,12.94,12.94,12.94,12.94,000,12.94
2012-09-07,13.02,13.02,13.02,13.02,000,13.02
2012-09-06,12.84,12.84,12.84,12.84,000,12.84
2012-09-05,12.56,12.56,12.56,12.56,000,12.56
2012-09-04,12.59,12.59,12.59,12.59,000,12.59
2012-08-31,12.59,12.59,12.59,12.59,000,12.59
2012-08-30,12.56,12.56,12.56,12.56,000,12.56
2012-08-29,12.73,12.73,12.73,12.73,000,12.73
2012-08-28,12.73,12.73,12.73,12.73,000,12.73
2012-08-27,12.75,12.75,12.75,12.75,000,12.75
2012-08-24,12.86,12.86,12.86,12.86,000,12.86
2012-08-23,12.85,12.85,12.85,12.85,000,12.85
2012-08-22,12.91,12.91,12.91,12.91,000,12.91
2012-08-21,12.91,12.91,12.91,12.91,000,12.91
2012-08-20,12.89,12.89,12.89,12.89,000,12.89
2012-08-17,12.90,12.90,12.90,12.90,000,12.90
2012-08-16,12.97,12.97,12.97,12.97,000,12.97
2012-08-15,12.85,12.85,12.85,12.85,000,12.85
2012-08-14,12.87,12.87,12.87,12.87,000,12.87
2012-08-13,12.88,12.88,12.88,12.88,000,12.88
2012-08-10,12.90,12.90,12.90,12.90,000,12.90
2012-08-09,12.89,12.89,12.89,12.89,000,12.89
2012-08-08,12.81,12.81,12.81,12.81,000,12.81
2012-08-07,12.71,12.71,12.71,12.71,000,12.71
2012-08-06,12.71,12.71,12.71,12.71,000,12.71
2012-08-03,12.49,12.49,12.49,12.49,000,12.49
2012-08-02,12.24,12.24,12.24,12.24,000,12.24
2012-08-01,12.40,12.40,12.40,12.40,000,12.40
2012-07-31,12.41,12.41,12.41,12.41,000,12.41
2012-07-30,12.40,12.40,12.40,12.40,000,12.40
2012-07-27,12.47,12.47,12.47,12.47,000,12.47
2012-07-26,12.11,12.85,12.11,12.11,000,12.11
2012-07-25,11.85,11.85,11.85,11.85,000,11.85
2012-07-24,11.86,11.86,11.86,11.86,000,11.86
2012-07-23,11.90,11.90,11.90,11.90,000,11.90
2012-07-20,12.18,12.18,12.18,12.18,000,12.18
2012-07-19,12.34,12.34,12.34,12.34,000,12.34
2012-07-18,12.22,12.22,12.22,12.22,000,12.22
2012-07-17,12.22,12.22,12.22,12.22,000,12.22
2012-07-16,12.10,12.10,12.10,12.10,000,12.10
2012-07-13,12.15,12.15,12.15,12.15,000,12.15
2012-07-12,11.94,11.94,11.94,11.94,000,11.94
2012-07-11,12.10,12.10,12.10,12.10,000,12.10
2012-07-10,12.11,12.11,12.11,12.11,000,12.11
2012-07-09,12.17,12.17,12.17,12.17,000,12.17
2012-07-06,12.27,12.27,12.27,12.27,000,12.27
2012-07-05,12.42,12.42,12.42,12.42,000,12.42
2012-07-03,12.43,12.43,12.43,12.43,000,12.43
2012-07-02,12.23,12.23,12.23,12.23,000,12.23
2012-06-29,12.26,12.26,12.26,12.26,000,12.26
2012-06-28,11.76,11.76,11.76,11.76,000,11.76
2012-06-27,11.82,11.82,11.82,11.82,000,11.82
2012-06-26,11.70,11.70,11.70,11.70,000,11.70
2012-06-25,11.64,11.64,11.64,11.64,000,11.64
2012-06-22,11.89,11.89,11.89,11.89,000,11.89
2012-06-21,11.88,11.88,11.88,11.88,000,11.88
2012-06-20,12.24,12.24,12.24,12.24,000,12.24
2012-06-19,12.23,12.23,12.23,12.23,000,12.23
2012-06-18,12.02,12.02,12.02,12.02,000,12.02
2012-06-15,11.96,11.96,11.96,11.96,000,11.96
2012-06-14,11.86,11.86,11.86,11.86,000,11.86
2012-06-13,11.80,11.80,11.80,11.80,000,11.80
2012-06-12,11.82,11.82,11.82,11.82,000,11.82
2012-06-11,11.67,11.67,11.67,11.67,000,11.67
2012-06-08,11.81,11.81,11.81,11.81,000,11.81
2012-06-07,11.88,11.88,11.88,11.88,000,11.88
2012-06-06,11.83,11.83,11.83,11.83,000,11.83
2012-06-05,11.54,11.54,11.54,11.54,000,11.54
2012-06-04,11.46,11.46,11.46,11.46,000,11.46
2012-06-01,11.48,11.48,11.48,11.48,000,11.48
2012-05-31,11.72,11.72,11.72,11.72,000,11.72
2012-05-30,11.68,11.68,11.68,11.68,000,11.68
2012-05-29,11.97,11.97,11.97,11.97,000,11.97
2012-05-25,11.73,11.73,11.73,11.73,000,11.73
2012-05-24,11.71,11.71,11.71,11.71,000,11.71
2012-05-23,11.75,11.75,11.75,11.75,000,11.75
2012-05-22,11.89,11.89,11.89,11.89,000,11.89
2012-05-21,11.96,11.96,11.96,11.96,000,11.96
2012-05-18,11.73,11.73,11.73,11.73,000,11.73
2012-05-17,11.89,11.89,11.89,11.89,000,11.89
2012-05-16,12.14,12.14,12.14,12.14,000,12.14
2012-05-15,12.27,12.27,12.27,12.27,000,12.27
2012-05-14,12.49,12.49,12.49,12.49,000,12.49
2012-05-11,12.74,12.74,12.74,12.74,000,12.74
2012-05-10,12.93,12.93,12.93,12.93,000,12.93
2012-05-09,12.92,12.92,12.92,12.92,000,12.92
2012-05-08,13.04,13.04,13.04,13.04,000,13.04
2012-05-07,13.17,13.17,13.17,13.17,000,13.17
2012-05-04,13.20,13.20,13.20,13.20,000,13.20
2012-05-03,13.43,13.43,13.43,13.43,000,13.43
2012-05-02,13.54,13.54,13.54,13.54,000,13.54
2012-05-01,13.56,13.56,13.56,13.56,000,13.56
2012-04-30,13.59,13.59,13.59,13.59,000,13.59
2012-04-27,13.64,13.64,13.64,13.64,000,13.64
2012-04-26,13.60,13.60,13.60,13.60,000,13.60
2012-04-25,13.53,13.53,13.53,13.53,000,13.53
2012-04-24,13.44,13.44,13.44,13.44,000,13.44
2012-04-23,13.34,13.34,13.34,13.34,000,13.34
2012-04-20,13.60,13.60,13.60,13.60,000,13.60
2012-04-19,13.54,13.54,13.54,13.54,000,13.54
2012-04-18,13.58,13.58,13.58,13.58,000,13.58
2012-04-17,13.71,13.71,13.71,13.71,000,13.71
2012-04-16,13.62,13.62,13.62,13.62,000,13.62
2012-04-13,13.73,13.73,13.73,13.73,000,13.73
2012-04-12,13.85,13.85,13.85,13.85,000,13.85
2012-04-11,13.59,13.59,13.59,13.59,000,13.59
2012-04-10,13.49,13.49,13.49,13.49,000,13.49
2012-04-09,13.72,13.72,13.72,13.72,000,13.72
2012-04-05,13.89,13.89,13.89,13.89,000,13.89
2012-04-04,13.82,13.82,13.82,13.82,000,13.82
2012-04-03,14.04,14.04,14.04,14.04,000,14.04
2012-04-02,14.10,14.10,14.10,14.10,000,14.10
2012-03-30,13.90,13.90,13.90,13.90,000,13.90
2012-03-29,13.83,13.83,13.83,13.83,000,13.83
2012-03-28,13.92,13.92,13.92,13.92,000,13.92
2012-03-27,14.10,14.10,14.10,14.10,000,14.10
2012-03-26,14.09,14.09,14.09,14.09,000,14.09
2012-03-23,13.94,13.94,13.94,13.94,000,13.94
2012-03-22,13.86,13.86,13.86,13.86,000,13.86
2012-03-21,14.03,14.03,14.03,14.03,000,14.03
2012-03-20,14.03,14.03,14.03,14.03,000,14.03
2012-03-19,14.16,14.16,14.16,14.16,000,14.16
2012-03-16,14.16,14.16,14.16,14.16,000,14.16
2012-03-15,14.17,14.17,14.17,14.17,000,14.17
2012-03-14,14.14,14.14,14.14,14.14,000,14.14
2012-03-13,14.25,14.25,14.25,14.25,000,14.25
2012-03-12,13.92,13.92,13.92,13.92,000,13.92
2012-03-09,14.05,14.05,14.05,14.05,000,14.05
2012-03-08,14.06,14.06,14.06,14.06,000,14.06
2012-03-07,13.84,13.84,13.84,13.84,000,13.84
2012-03-06,13.74,13.74,13.74,13.74,000,13.74
2012-03-05,14.16,14.16,14.16,14.16,000,14.16
2012-03-02,14.40,14.40,14.40,14.40,000,14.40
