Date,Open,High,Low,Close,Volume,Adj Close
2012-07-24,8.58,8.58,8.58,8.58,000,8.39
2012-07-23,8.59,8.59,8.59,8.59,000,8.40
2012-07-20,8.60,8.60,8.60,8.60,000,8.41
2012-07-19,8.59,8.59,8.59,8.59,000,8.40
2012-07-18,8.59,8.59,8.59,8.59,000,8.40
2012-07-17,8.57,8.57,8.57,8.57,000,8.38
2012-07-16,8.57,8.57,8.57,8.57,000,8.38
2012-07-13,8.55,8.55,8.55,8.55,000,8.36
2012-07-12,8.55,8.55,8.55,8.55,000,8.36
2012-07-11,8.55,8.55,8.55,8.55,000,8.36
2012-07-10,8.54,8.54,8.54,8.54,000,8.35
2012-07-09,8.54,8.54,8.54,8.54,000,8.35
2012-07-06,8.54,8.54,8.54,8.54,000,8.35
2012-07-05,8.52,8.52,8.52,8.52,000,8.33
2012-07-03,8.49,8.49,8.49,8.49,000,8.30
2012-07-02,8.49,8.49,8.49,8.49,000,8.30
2012-06-29,8.47,8.47,8.47,8.47,000,8.28
2012-06-28,8.47,8.47,8.47,8.47,000,8.26
2012-06-27,8.46,8.46,8.46,8.46,000,8.25
2012-06-26,8.46,8.46,8.46,8.46,000,8.25
2012-06-25,8.46,8.46,8.46,8.46,000,8.25
2012-06-22,8.45,8.45,8.45,8.45,000,8.24
2012-06-21,8.46,8.46,8.46,8.46,000,8.25
2012-06-20,8.45,8.45,8.45,8.45,000,8.24
2012-06-19,8.45,8.45,8.45,8.45,000,8.24
2012-06-18,8.46,8.46,8.46,8.46,000,8.25
2012-06-15,8.45,8.45,8.45,8.45,000,8.24
2012-06-14,8.44,8.44,8.44,8.44,000,8.23
2012-06-13,8.44,8.44,8.44,8.44,000,8.23
2012-06-12,8.44,8.44,8.44,8.44,000,8.23
2012-06-11,8.46,8.46,8.46,8.46,000,8.25
2012-06-08,8.45,8.45,8.45,8.45,000,8.24
2012-06-07,8.44,8.44,8.44,8.44,000,8.23
2012-06-06,8.44,8.44,8.44,8.44,000,8.23
2012-06-05,8.45,8.45,8.45,8.45,000,8.24
2012-06-04,8.45,8.45,8.45,8.45,000,8.24
2012-06-01,8.47,8.47,8.47,8.47,000,8.26
2012-05-31,8.47,8.47,8.47,8.47,000,8.26
2012-05-30,8.46,8.46,8.46,8.46,000,8.23
2012-05-29,8.44,8.44,8.44,8.44,000,8.21
2012-05-25,8.44,8.44,8.44,8.44,000,8.21
2012-05-24,8.43,8.43,8.43,8.43,000,8.20
2012-05-23,8.44,8.44,8.44,8.44,000,8.21
2012-05-22,8.43,8.43,8.43,8.43,000,8.20
2012-05-21,8.43,8.43,8.43,8.43,000,8.20
2012-05-18,8.43,8.43,8.43,8.43,000,8.20
2012-05-17,8.44,8.44,8.44,8.44,000,8.21
2012-05-16,8.45,8.45,8.45,8.45,000,8.22
2012-05-15,8.46,8.46,8.46,8.46,000,8.23
2012-05-14,8.47,8.47,8.47,8.47,000,8.24
2012-05-11,8.47,8.47,8.47,8.47,000,8.24
2012-05-10,8.47,8.47,8.47,8.47,000,8.24
2012-05-09,8.47,8.47,8.47,8.47,000,8.24
2012-05-08,8.48,8.48,8.48,8.48,000,8.25
2012-05-07,8.47,8.47,8.47,8.47,000,8.24
2012-05-04,8.48,8.48,8.48,8.48,000,8.25
2012-05-03,8.47,8.47,8.47,8.47,000,8.24
2012-05-02,8.47,8.47,8.47,8.47,000,8.24
2012-05-01,8.46,8.46,8.46,8.46,000,8.23
2012-04-30,8.46,8.46,8.46,8.46,000,8.23
2012-04-27,8.45,8.45,8.45,8.45,000,8.20
2012-04-26,8.45,8.45,8.45,8.45,000,8.20
2012-04-25,8.43,8.43,8.43,8.43,000,8.19
2012-04-24,8.43,8.43,8.43,8.43,000,8.19
2012-04-23,8.44,8.44,8.44,8.44,000,8.20
2012-04-20,8.44,8.44,8.44,8.44,000,8.20
2012-04-19,8.44,8.44,8.44,8.44,000,8.20
2012-04-18,8.44,8.44,8.44,8.44,000,8.20
2012-04-17,8.45,8.45,8.45,8.45,000,8.20
2012-04-16,8.45,8.45,8.45,8.45,000,8.20
2012-04-13,8.45,8.45,8.45,8.45,000,8.20
2012-04-12,8.44,8.44,8.44,8.44,000,8.20
2012-04-11,8.44,8.44,8.44,8.44,000,8.20
2012-04-10,8.44,8.44,8.44,8.44,000,8.20
2012-04-09,8.43,8.43,8.43,8.43,000,8.19
2012-04-05,8.42,8.42,8.42,8.42,000,8.18
2012-04-04,8.42,8.42,8.42,8.42,000,8.18
2012-04-03,8.42,8.42,8.42,8.42,000,8.18
2012-04-02,8.43,8.43,8.43,8.43,000,8.19
2012-03-30,8.43,8.43,8.43,8.43,000,8.19
2012-03-29,8.43,8.43,8.43,8.43,000,8.17
2012-03-28,8.42,8.42,8.42,8.42,000,8.16
2012-03-27,8.42,8.42,8.42,8.42,000,8.16
2012-03-26,8.40,8.40,8.40,8.40,000,8.14
2012-03-23,8.40,8.40,8.40,8.40,000,8.14
2012-03-22,8.39,8.39,8.39,8.39,000,8.13
2012-03-21,8.39,8.39,8.39,8.39,000,8.13
2012-03-20,8.37,8.37,8.37,8.37,000,8.11
2012-03-19,8.38,8.38,8.38,8.38,000,8.12
2012-03-16,8.39,8.39,8.39,8.39,000,8.13
2012-03-15,8.40,8.40,8.40,8.40,000,8.14
2012-03-14,8.40,8.40,8.40,8.40,000,8.14
2012-03-13,8.45,8.45,8.45,8.45,000,8.19
2012-03-12,8.47,8.47,8.47,8.47,000,8.20
2012-03-09,8.46,8.46,8.46,8.46,000,8.19
2012-03-08,8.47,8.47,8.47,8.47,000,8.20
2012-03-07,8.46,8.46,8.46,8.46,000,8.19
2012-03-06,8.47,8.47,8.47,8.47,000,8.20
2012-03-05,8.47,8.47,8.47,8.47,000,8.20
2012-03-02,8.48,8.48,8.48,8.48,000,8.21
2012-03-01,8.46,8.46,8.46,8.46,000,8.19
2012-02-29,8.47,8.47,8.47,8.47,000,8.20
2012-02-28,8.47,8.47,8.47,8.47,000,8.19
2012-02-27,8.46,8.46,8.46,8.46,000,8.18
2012-02-24,8.45,8.45,8.45,8.45,000,8.17
2012-02-23,8.44,8.44,8.44,8.44,000,8.16
2012-02-22,8.43,8.43,8.43,8.43,000,8.15
2012-02-21,8.42,8.42,8.42,8.42,000,8.14
2012-02-17,8.42,8.42,8.42,8.42,000,8.14
2012-02-16,8.43,8.43,8.43,8.43,000,8.15
2012-02-15,8.44,8.44,8.44,8.44,000,8.16
2012-02-14,8.44,8.44,8.44,8.44,000,8.16
2012-02-13,8.43,8.43,8.43,8.43,000,8.15
2012-02-10,8.43,8.43,8.43,8.43,000,8.15
2012-02-09,8.42,8.42,8.42,8.42,000,8.14
2012-02-08,8.42,8.42,8.42,8.42,000,8.14
2012-02-07,8.42,8.42,8.42,8.42,000,8.14
2012-02-06,8.44,8.44,8.44,8.44,000,8.16
2012-02-03,8.43,8.43,8.43,8.43,000,8.15
2012-02-02,8.44,8.44,8.44,8.44,000,8.16
2012-02-01,8.44,8.44,8.44,8.44,000,8.16
2012-01-31,8.44,8.44,8.44,8.44,000,8.16
2012-01-30,8.43,8.43,8.43,8.43,000,8.13
2012-01-27,8.42,8.42,8.42,8.42,000,8.12
2012-01-26,8.41,8.41,8.41,8.41,000,8.11
2012-01-25,8.38,8.38,8.38,8.38,000,8.08
2012-01-24,8.36,8.36,8.36,8.36,000,8.06
2012-01-23,8.36,8.36,8.36,8.36,000,8.06
2012-01-20,8.36,8.36,8.36,8.36,000,8.06
2012-01-19,8.38,8.38,8.38,8.38,000,8.08
2012-01-18,8.38,8.38,8.38,8.38,000,8.08
2012-01-17,8.39,8.39,8.39,8.39,000,8.09
2012-01-13,8.38,8.38,8.38,8.38,000,8.08
2012-01-12,8.37,8.37,8.37,8.37,000,8.07
2012-01-11,8.37,8.37,8.37,8.37,000,8.07
2012-01-10,8.36,8.36,8.36,8.36,000,8.06
2012-01-09,8.36,8.36,8.36,8.36,000,8.06
2012-01-06,8.36,8.36,8.36,8.36,000,8.06
2012-01-05,8.35,8.35,8.35,8.35,000,8.05
2012-01-04,8.34,8.34,8.34,8.34,000,8.04
2012-01-03,8.34,8.34,8.34,8.34,000,8.04
2011-12-30,8.35,8.35,8.35,8.35,000,8.05
2011-12-29,8.34,8.34,8.34,8.34,000,8.03
2011-12-28,8.33,8.33,8.33,8.33,000,8.02
2011-12-27,8.32,8.32,8.32,8.32,000,8.01
2011-12-23,8.32,8.32,8.32,8.32,000,8.01
2011-12-22,8.32,8.32,8.32,8.32,000,8.01
2011-12-21,8.32,8.32,8.32,8.32,000,8.01
2011-12-20,8.32,8.32,8.32,8.32,000,8.01
2011-12-19,8.33,8.33,8.33,8.33,000,8.02
2011-12-16,8.33,8.33,8.33,8.33,000,8.02
2011-12-15,8.32,8.32,8.32,8.32,000,8.01
2011-12-14,8.32,8.32,8.32,8.32,000,8.01
2011-12-13,8.31,8.31,8.31,8.31,000,8.00
2011-12-12,8.32,8.32,8.32,8.32,000,8.01
2011-12-09,8.31,8.31,8.31,8.31,000,8.00
2011-12-08,8.33,8.33,8.33,8.33,000,8.02
2011-12-07,8.41,8.41,8.41,8.41,000,8.00
2011-12-06,8.39,8.39,8.39,8.39,000,7.98
2011-12-05,8.39,8.39,8.39,8.39,000,7.98
2011-12-02,8.39,8.39,8.39,8.39,000,7.98
2011-12-01,8.37,8.37,8.37,8.37,000,7.96
2011-11-30,8.37,8.37,8.37,8.37,000,7.96
2011-11-29,8.35,8.35,8.35,8.35,000,7.92
2011-11-28,8.35,8.35,8.35,8.35,000,7.92
2011-11-25,8.34,8.34,8.34,8.34,000,7.92
2011-11-23,8.37,8.37,8.37,8.37,000,7.94
2011-11-22,8.38,8.38,8.38,8.38,000,7.95
2011-11-21,8.38,8.38,8.38,8.38,000,7.95
2011-11-18,8.38,8.38,8.38,8.38,000,7.95
2011-11-17,8.40,8.40,8.40,8.40,000,7.97
2011-11-16,8.42,8.42,8.42,8.42,000,7.99
2011-11-15,8.42,8.42,8.42,8.42,000,7.99
2011-11-14,8.43,8.43,8.43,8.43,000,8.00
